"Date Added","Track Item",Retailer,"Retailer Item ID",TLD,UPC,Title,Manufacturer,Brand,"Client Product Group",Category,Subcategory,"Amazon Sub Category"
3/24/2018,"N - Low Sales Rank",amazon,B00GEGPCVG,com,',"Milwaukee 2626-22 M18 Multi-tool Kit (Xc)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00GG7AMM2,com,',"Hitachi DB3DL2 3.6-Volt 1/4-Inch Hex Drive Screwdr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00GUTR18O,com,',"DeWALT DCF610S2/DCF815S2/DCF813S2/DCD710S2/DCT411S",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00GUTR2JM,com,',"DeWALT DCF885C2/DCF885L2/DC825KA Driver OEM Replac",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - STANLEY DRILL DRIVER",amazon,B00GUTR66Q,com,',"DeWALT DCD785/DCD780 20V Drill (2 Pack) Replacement Bit Holder # N092934",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00GYB2OEE,com,',"Black & Decker Drill Driver 3/8 "" Keyless 0-1500 Rpm 5.2 Amp Keyless Variable",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00H08AY3I,com,',"RYOBI ONE+ 18-Volt Lithium Ion Drill Driver and Circluar Saw Combo Kit P826",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00H0HAQXW,com,',"Dewalt DW920 7.2V Screwdriver Heavy Duty Plastic T",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00H4O9PA6,com,',"Porter Cable PCC600LB 20V Max 1/2"" Lithium Ion Drill/Driver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00H8X2IYI,com,',"Ingersoll Rand (IRTD1130-K2) IQv12 3/8"" 12V Cordless Drill/Driver Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00H8X2KDC,com,',"Ingersoll Rand D1410-K2 1/4"" 12V Cordless Screwdri",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00HH1KCHG,com,',"WORX Semi-Automatic Power Screw Driver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00HJZOWKI,com,',"Tradespro 836777 4.8-volt Dual Angle Cordless Scre",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00HKJ2494,com,',"ECHO SRM-230 2-Cycle 22.8cc Straight Shaft Gas Wee",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00HQH69DW,com,',"Ingersoll Rand - 2 Piece IQV20 Cordless Impact Wre",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00I33Z1CI,com,',"Metabo 602103520 SB18 LT 5.2 18V Cordless Lithium-Ion 1/2 in. Hammer Drill Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00I33Z4YS,com,',"Metabo 602196620 18V Cordless Lithium-Ion 1/4 in. ",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00I9DZ2V2,com,',"HUSQVARNA 17"" 122C 22cc 2 Cycle Gas Powered Line L",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00IEHPG3C,com,',"3-Point Self-Leveling Alignment Lasers, 4 1/8 in, ",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00IMMVM82,com,',"Cordless LED Flashlight (Bare Tool) (ULA 14.4-18 L",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00IMMVQTW,com,',"Metabo 600370000 14.4V/18V Cordless Lithium-Ion LE",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00IN2FCQE,com,',"OREGON CORDLESS 40 Volt MAX ST275-E6 Trimmer/Edger",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00IN2FCVO,com,',"OREGON CORDLESS 40 Volt MAX ST275 Trimmer/Edger To",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00INTGZ3Q,com,',"Bosch Ixo Iii 3.6-Volt Multipurpose Screwdriver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J202KT8,com,',"Dewalt 396505-22SV Drill/Driver Motor Assembly Genuine Original Equipment Manufacturer (OEM) part for Dewalt",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S62WI,com,',"Porter Cable PCL120DDC-2 / PCL120IDC-2 Driver (2 Pack) Replacement Belt Clip # 90557689-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S649O,com,',"Porter Cable PCL120DDC-2 / PCL120IDC-2 Driver (5 Pack) Replacement Belt Clip # 90557689-5pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S64X0,com,',"Porter Cable PCL120DDC-2 / PCL120IDC-2 Driver Replacement Belt Clip # 90557689",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S7O6G,com,',"Black & Decker 9072CTN Screwdriver Replacement Cha",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S8WYE,com,',"Dewalt DC825 / DC827 Driver (2 Pack) Replacement Brush Holder Assembly # N157123-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S8XF2,com,',"Dewalt DC825 / DC827 Driver (4 Pack) Replacement B",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S8ZB4,com,',"Dewalt DC825 / DC827 Driver (2 Pack) Replacement Brush Holder Assembly # N157129-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00J5S8ZS2,com,',"Dewalt DC825 / DC827 Driver (4 Pack) Replacement Brush Holder Assembly # N157129-4pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00JNA1ARA,com,',"Bosch PS31-2ALPB 12-Volt 2-Tool Combo Kit Drill/Dr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00JPMT8PM,com,',"Hitachi Db3dl2 3.6-Volt 1/4 Hex Drive Screwdriver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00JV23M9O,com,',"DEWALT DCK235CR 18V Drill / Impact Driver (Certifi",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00JZXAB5M,com,',"Ingersoll Rand W5330-K1 Impact Wrench",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00K424IMK,com,',"Bosch GLL 3X Professional Cross Line Laser level with 3 lines by Bosch Professional",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00K9DRR1S,com,',"Black & Decker 18 V Cordless 93 pc. Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KB7I5E0,com,',"DeWALT DW616 Router (10 Pack) Replacement Brush &",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KB7IA5O,com,',"DeWALT DW616 Router (2 Pack) Replacement Brush & Lead # 398139-01-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KB7IC7K,com,',"DeWALT DW616 Router (4 Pack) Replacement Brush & Lead # 398139-01-4pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KC18G6C,com,',"PORTER-CABLE 2-Tool 18-Volt Cordless Combo Kit Ite",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KHCP88A,com,',"PORTER-CABLE Bare-Tool PC1801ID 18-Volt 1/4"" Hex D",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00KLIPPUG,com,',"1/2"" Right Angle Impact Wrench Kit With (1) 20V Ba",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00L47AMME,com,',"Metabo SB18 LT 18V Compact Hammer Drill Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00L47AN1Y,com,',"Metabo BS18 LT 18V Compact Drill/Driver Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00LDCLU12,com,',"Craftsman 54pc Driving Set 1/4"" Speed-lok Quick Connector, Power Bit, Nut Setter",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00MGACNAC,com,',"The Amazing BLACK & DECKER 2.4v Screwdriver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00MH6V9B4,com,',"Hitachi HXP Carrying Organizer Tool Bag For Tool Kits (Bag Only)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00MSEGMC6,com,',"Stabila 04490 FLS90 90 Degree Floor Laser",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00MT73XHE,com,',"Craftsman 14 Pc. Metric 12 Pt. Combination Tool Wr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00N3LG6KQ,com,',"Ingersoll-Rand IR2115-BOOT Impact Driver Drop Protection Standard Tool Boot",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00NEN03X4,com,',"Craftsman C3 1/2 Inch Lithium Ion Drill Driver DD2",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - RIDGID DRILL DRIVER",amazon,B00NTM5218,com,',"Ridgid R82005 Genuine OEM 3/8 Inch 12V Lithium Ion Brushless and Cordless 300 In-Lbs Drill / Driver (Battery Not Included, Power Tool Only)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00NW4KCLS,com,',"Makita FD01ZW 12V max Lithium-Ion Cordless 1/4"" Hex Driver-Drill, Tool Only (Discontinued by Manufacturer)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00NYBLXAS,com,',"Ryobi P430G 18-Volt ONE Plus Green Buffer Battery ",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OATGRFE,com,',"Factory-Reconditioned Porter-Cable PCCK406N2R 18V ",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OC5V0H6,com,',"Bosch Line Laser GLL5-50",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OEEIV5E,com,',"1 - 20-Volt MAX Lithium FLEX(TM) Vac with Floor Head & Pet Hair Brush, Cordless, portable & ultracompact, 4ft flexible hose easily reaches tight spots, high shelves & more, Stick vac floor head converts device for larger cleaning jobs",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OSLR0KA,com,',"Pro'sKit PT-0721A Cordless Screwdriver, Li-Ion, 7.",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OSNNQYC,com,',"Milwaukee 2791-23 Fuel 3 Tool Combo Kit",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - INGERSOLL RAND DRILL ",amazon,B00OSWGEPG,com,',"Ingersoll-Rand 301B Air Angle Die Grinder",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OSXDI2M,com,',"Hd Air Hammer Set W/6Pc Chisel/Case-3Pack",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OSXMDAU,com,',"1/2"" Super Duty Air Imp Wr-3Pack",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - INGERSOLL RAND TOOL C",amazon,B00OSXOYCU,com,',"&Crdlss 1/2"" Imp 2 Bat Kit-3Pack",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OXPF4MM,com,',"EFK-II Supply AC 110V Electric Screwdriver 800/ DC",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OYV6QR2,com,',"Black & Decker BDCD2204KITR 20V MAX Cordless Lithium-Ion 4-Tool Combo Kit (Certified Refurbished)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00OZ04O44,com,',"Ryobi A10MK21 3-in-1 1/2 Inch Multi-Chuck Keys for Ryobi Drill / Drivers",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00P01PJ7I,com,',"BLACK & DECKER LDX120C 20-Volt MAX Lithium Drill/D",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00P43CD1M,com,',"ONE+ 18-Volt Lithium-Ion Cordless Combo Kit (3-Too",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00P49Y86Y,com,',"Ryobi 18-Volt ONE+ AirStrike Straight Nailer and Narrow Crown Stapler Combo (2-Tool)",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - INGERSOLL RAND DRILL ",amazon,B00P7LVPXI,com,',"Crdless Drill Drvr Kit 1/2 inches W/Battery-2Pack",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - BLACK DECKER POWER TO",amazon,B00P84KLUM,com,',"20-Volt Max Li-Ion Matrix Drill and Impact Combo Kit (2-Tool)",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - LASER LEVEL",amazon,B00PD49I8I,com,',"Ryobi ELL1002 Air Grip Compact Laser Level with Tripod Mounting and Corner Rounding Capability (AAA Batteries Included)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00PP4V2A8,com,',"18-Volt ONE+ Lithium-Ion Combo Kit (4-Piece)",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - RYOBI DRILL DRIVER",amazon,B00Q2QQL5O,com,',"Ryobi HP108L Compact 8 Volt Lithium Ion Cordless 3/8aÂÂ 580 RPM Drill / Driving Kit (8V 1.3 Amp Hour Battery and Charger Included)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00Q3B7SDC,com,',"Metabo 600453420 GP400 25k RPM Die Grinder with Pa",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - RYOBI DRILL DRIVER",amazon,B00Q4KN318,com,',"Ryobi AR2019G 3 Piece 1/4"" Bit Holder Set (Includes Magnetic Bit Holder and 2 x Screw Guides w/ Sliding Collars)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00Q5LH9M0,com,',"Craftsman Bolt On 20 Volt Max Lithium Ion Drill Dr",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - RYOBI DRILL DRIVER",amazon,B00Q6V2A9Q,com,',"Ryobi 44 Piece Driving Kit with Case",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00QDA946W,com,',"4.8 Volt 1/4 Inch Cordless Screwdriver Kit with Bu",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00QKZFYK0,com,',"Simpson Strong Tie PRO300SD25K QuikDrive Auto-Feed",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00QLFRMBI,com,',"Dewalt DCF680N1R 8V MAX Lithium-Ion Gyroscopic Scr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00QUE7XQ4,com,',"Channel Lock RapidFire Quick Loading Power Screwdr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00RETWF3A,com,',"Ridgid R86045 Genuine OEM 12 Volt, 35W, 60Hz Lithium Ion Battery Charger (Battery Not Included, Charger Only)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00RIA9IEE,com,',"Craftsman Pivoting Screwdriver / Drill 7.2 Volt Co",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00RVYU1R0,com,',"Craftsman Nextec 12 Volt Tool Tote (Tote Only, No",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00S013OE0,com,',"Craftsman C3 19.2 Volt 1/2 Inch Drill Driver Model 315.114852 (Bare Tool, No Battery or Charger Included) Bulk Packaged",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00S9JOU0A,com,',"HDS-TEK Hand-Held Digital Laser Distance Measure M",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SG5OUJ8,com,',"Air Torque Driver FP010 Push to Start .87 - 8.5 in",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SG6ICFK,com,',"Pneumatic Driver FP035 Push to Start 4.5 - 30.0 in",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SGBQFZY,com,',"Craftsman C3 19.2 Volt Heavy Duty Drill Driver w/Auxiliary Handle Model DD2101 (Bare Tool, No Battery or Charger Included) Bulk Packaged",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SI0UJQ4,com,',"Air Screwdriver FP280 Push to Start 43 - 243 in lb",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SJPETPK,com,',"Metabo BS 18 LTX 6 High Speed Drill bare 18V High Speed Drill",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SK6BQ9K,com,',"Pneumatic Screwdriver CPP-65 Pistol grip 26.0 - 15",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SL2M0NE,com,',"Makita XSF01Z 18V LXT Lithium-Ion Cordless Drywall",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SM1OSY8,com,',"Ridgid 18-volt Compact Drill and Impact Driver Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00SRN7546,com,',"Craftsman C3 19.2 Volt 3/8 Inch Drill Driver Newest Model 315.DD2015 (Bare Tool, No Battery or Charger Included) Bulk Packaged",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD49H5S,com,',"Husqvarna 545180849 Line Trimmer Lower Drive Shaft",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD4ZTZK,com,',"Husqvarna 545007508 Line Trimmer Flexible Drive Sh",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD57F1A,com,',"Husqvarna 545030301 Line Trimmer Engine Piston and",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD58AVY,com,',"Husqvarna 545031101 Line Trimmer Debris Shield",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD5LMQY,com,',"Husqvarna 575261201 Line Trimmer Upper Drive Shaft",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD76C8K,com,',"Poulan 575391501 Line Trimmer Carburetor Adapter G",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD7HL9O,com,',"Poulan 545008046 Line Trimmer Engine Piston and Cy",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD7K0WE,com,',"Weedeater 530069841 Carburetor Repair",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TD89MFE,com,',"Poulan/Weedeater Poulan 537419601 Line Trimmer Bum",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TQEUWGI,com,',"Metabo 600354850 8.5 Amp 4-1/2 in. Angle Grinder Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TQEV0KK,com,',"Metabo 600407420 10.5 Amp 6 in. Angle Grinder with Lock-On Sliding Switch",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TQEV3XE,com,',"Metabo 600468420 13.5 Amp 5 in. Angle Grinder with VC Electronics and Lock-On Slide Switch",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TQEV6EK,com,',"Metabo 600548420 14.5 Amp 5 in. Angle Grinder with",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TQEV6WW,com,',"Metabo 600552420 14.5 Amp 6 in. Angle Grinder with Brake, TC Electronics and Non-Locking Paddle Switch",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00TREQ75W,com,',"IMPACT DRIVER ATTACHMENT 1/4 INCH QUICK CONNECT HEX",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00U5TO494,com,',"Black and Decker 2 Pack FS14C 14.4 Volt Slide Battery Charger # FS14C-2PK",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00U7Y4LYA,com,',"Metabo 606467420 15.0 Amp 6,600 RPM 9 in. Angle Gr",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00UUT97D2,com,',"KINSUN Replacement Power Tool Battery 12V 1.5Ah Ni",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00UY9HZVO,com,',"Lenox 23932 2 Pk 9-In-1 Screwdriver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00UY9I284,com,',"Lenox 23932 6Pk 9-In-1 Screwdriver Nut-Driver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00UYDUN00,com,',"Ridgid R86008 18V (18 Volt) Lithium Ion Compact 1/",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V349MMO,com,',"Distance Laser Measurer, CiBest 229ft /70m Portabl",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V349MNI,com,',"Distance Laser Measurer, CiBest 131ft /40m Portabl",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V349MQA,com,',"Distance Laser Measurer, CiBest 328ft/100m Portabl",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V3H63E6,com,',"KINSUN Replacement Power Tool Battery 18V 3.0Ah Ni",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V4H51E8,com,',"KINSUN 2-Pack Replacement Power Tool Battery 10.8V",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V4T2WHU,com,',"Cross Line Acrylic Laser Lens With Metal Cap For 1",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00V9GJGVS,com,',"Porter-Cable PCL212IDC-2R 12V 3/8 in. Drill Driver",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00VF5YLH2,com,',"GreenWorks G-24 Cordless Sweeper and String Trimme",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00VMH8KT8,com,',"Milwaukee M18 18V Lithium-Ion 1/2 Inch Cordless Drill Driver Compact Kit 2606-21CT",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00VSB68ZQ,com,',"Craftsman C3 1/2-In Heavy-Duty Drill Kit Powered by XCP 35704",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00VTFAAQ4,com,',"Swatom 8 in 1 Mini Gadgets Repair Tools Pen Style ",,,,,,
7/2/2018,"Needs Review - Add Browsenode Items - 9022390011",amazon,B00VYNEEZO,com,',"Milwaukee 2401-20 M12 12-Volt Lithium-Ion Cordless 1/4 in. Hex Screwdriver (Tool-Only)",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00WH21NNM,com,',"Metabo 619150420 3.8 Amp 6 in. Bench Grinder",,,,,,
7/2/2018,"Needs Review - Kragle Third Party Keyword - METABO TOOL COMBO KIT",amazon,B00WH25VEY,com,',"Metabo US606467800 7 in. Concrete Preparation Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00WHQQ324,com,',"Topcon TP-L5B Beam Economy Red Beam LED Plumb Alig",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00X1LF7QW,com,',"Dewalt DWP611 Porter Cable 450 Router (2 Pack) Replacement Brush # A27343-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00X1LLFV8,com,',"Ridgid R86034 Driver Replacement 18V Li-on Battery W/Fuel Guage # 130183040",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XE67RSA,com,',"Porter Cable 90586595 Blade Pack","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XE7WC2U,com,',"Porter Cable 90561404 Switch","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEA8PH8,com,',"Porter Cable A23126 Rod","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEAN190,com,',"Porter Cable 514005669 Cushion","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEJ7XP4,com,',"Black & Decker 24355400 Chute Discharge","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEUB3FY,com,',"Black & Decker 24260001 7Inch Wheel","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEUJ5LS,com,',"Black & Decker 14494202 Handle Front","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEUO13K,com,',"Black & Decker 48990300 Guard Label","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEVLDTE,com,',"Black & Decker 47793000 Lock Button","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEVRSSE,com,',"Black & Decker 24225301 Cap Brush","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEVUU2U,com,',"Black & Decker 24165803 Ring Push","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEVVA6A,com,',"Black & Decker 68000201 Blade","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEVYFSK,com,',"Black & Decker 9051717401 Edge Guide","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEW0DNK,com,',"Black & Decker 90519191 Clamp","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEW1MO4,com,',"Black & Decker 48767900 Tool Bag","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEW4PJS,com,',"Black & Decker 33000406 Needle Bearing","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEW7KWW,com,',"Black & Decker 33000402 Bearing Needle","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XEW8AJY,com,',"Black & Decker 49267800 Tool Bag","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XNMAG2E,com,',"DEWALT 377374 Pin","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00XNMF6PQ,com,',"DEWALT 514001137 Cap","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00XTKM3SK,com,',"Lutz 15-In-1 15-In-1 Ratcheting Screwdriver Set",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00Y11ENOS,com,',"TruePower 01-0863 4V Lithium-Ion Auto-Load Screwdr",,,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJ9UEM2,com,',"PORTER-CABLE D22268 Recessed Isolator","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJ9UPC6,com,',"PORTER-CABLE A17987 Valve Safety","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJ9YH7U,com,',"PORTER-CABLE 17657 Valve Thermal Relief","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJB1WSK,com,',"PORTER-CABLE N074353 Shaft","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJB6QPY,com,',"PORTER-CABLE 842610 Spring-Preload","Black and Decker",,,,,
7/2/2018,"Needs Review - Kragle Sales Report",amazon,B00YJBBI0W,com,',"PORTER-CABLE SS3222CD Plug Pipe","Black and Decker",,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00YWLMTZ2,com,',"DeWalt DWP611 Router Replacement (2 Pack) Open Ended 17MM Wrench # A27895-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B00ZHPA4S6,com,',"Hitachi WH10DFL2 12V Peak Cordless Lithium-Ion Impact Driver Kit",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B0109SLEMK,com,',"Ryobi ZRHP108L 8V Cordless Lithium-Ion 3/8 in. Dri",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B010BXU1AY,com,',"Black & Decker 649381-00 Vsr Switch",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B010C7O2L8,com,',"Black & Decker 18V Drill/Driver Replacement (2 Pack) Charger # 5102767-12-2pk",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B0116BBQ0Y,com,',"Ryobi ZRP2200 OnePlus 18V Hybrid String Trimmer(Ba",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B0116GKHKE,com,',"Metabo 606154420 7.0 Amp 1 in. SDS-Plus Combinatio",,,,,,
3/24/2018,"N - Low Sales Rank",amazon,B0117PKDLC,com,',"Stanley 43-511 Magnetic Shock Resistant Torpedo Level NIP (5 Pack)",,,,,,
